DeezerId,Title,Artist,Source
"8112357","Fastlove, Pt. 1","George Michael","keep-list"
"3133739","Say You'll Be There","Spice Girls","keep-list"
"6917807","Love Like This","Faith Evans","keep-list"
"2251072","X Gon' Give It To Ya","DMX","keep-list"
"580931","Jumpin', Jumpin'","Destiny's Child","keep-list"
"2522953","This Is How We Do It","Montell Jordan","keep-list"
"540177","Sometimes","Britney Spears","keep-list"
"1015879","Hits from the Bong","Cypress Hill","keep-list"
"3134155","Spice Up Your Life","Spice Girls","keep-list"
"136331376","Personal Jesus","Depeche Mode","keep-list"
"3616616","Juicy","The Notorious B.I.G.","keep-list"
"2173612","Back At One","Brian McKnight","keep-list"
"778768","The Power of Good-Bye","Madonna","keep-list"
"830571","Pony","Ginuwine","keep-list"
"2428523","All My Life","K-Ci & JoJo","keep-list"
"1056838","Jump","Kris Kross","keep-list"
"916487","Erase / Rewind","The Cardigans","keep-list"
"2234278","How Bizarre","OMC","keep-list"
"3239961","Sex & Candy","Marcy Playground","keep-list"
"943152","I Melt with You","Modern English","keep-list"
"84572633","Champagne Supernova (Remastered)","Oasis","keep-list"
"14738292","Cherub Rock (2011 Remaster)","The Smashing Pumpkins","keep-list"
"3359652","No Rain","Blind Melon","keep-list"
"994557","Ready to Go","Republica","keep-list"
"2315711","Breakfast At Tiffany's","Deep Blue Something","keep-list"
"5363365","I Have Nothing","Whitney Houston","keep-list"
"13144808","Butterfly","Crazy Town","keep-list"
"567968","Differences","Ginuwine","keep-list"
"14738297","Disarm (2011 Remaster)","The Smashing Pumpkins","keep-list"
"921154","Achy Breaky Heart","Billy Ray Cyrus","keep-list"
"15477160","Tearin' up My Heart (Radio Edit)","*NSYNC","keep-list"
"910478","My Favourite Game","The Cardigans","keep-list"
"92720114","Are You Ready","AC/DC","keep-list"
"1043576","Too Close","Next","keep-list"
"24223581","The Way","Fastball","keep-list"
"4013664","Intergalactic (Remastered 2009)","Beastie Boys","keep-list"
"624991","Short Skirt / Long Jacket","Cake","keep-list"
"7978573","Superman","Goldfinger","keep-list"
"2112351","Ms. Fat Booty","Mos Def","keep-list"
"3164155","Wannabe","Spice Girls","keep-list"
"4311601","Monkey Wrench","Foo Fighters","keep-list"
"778704","Ray of Light","Madonna","keep-list"
"4288270","Every Morning","Sugar Ray","keep-list"
"78934714","Hanginaround","Counting Crows","keep-list"
"3667834","I Don't Want to Wait","Paula Cole","keep-list"
"1042280","Run Away","Real McCoy","keep-list"
"3152715","I Touch Myself","Divinyls","keep-list"
"3134156","Stop","Spice Girls","keep-list"
"2310808","Canned Heat","Jamiroquai","keep-list"
"600153","Moving on Up","M People","keep-list"
"969434","Never There","Cake","keep-list"
"3090793","U Can't Touch This","MC Hammer","keep-list"
"1147560","Laid","James","keep-list"
"1043879","Creep","TLC","keep-list"
"1048702","Walking on Broken Glass","Annie Lennox","keep-list"
"65707239","Hard To Handle","The Black Crowes","keep-list"
"3482138","All I Wanna Do Is Make Love To You","Heart","keep-list"
"13111370","Livin' la Vida Loca","Ricky Martin","keep-list"
"4292887","Far Behind","Candlebox","keep-list"
"15627387","What a Girl Wants","Christina Aguilera","keep-list"
"3090950","Hold On","Wilson Phillips","keep-list"
"555805","Right Here (Human Nature Radio Mix)","SWV","keep-list"
"6604067","Violet","Hole","keep-list"
"76461356","Sweet Dreams","La Bouche","keep-list"
"85275132","7 Seconds (feat. Neneh Cherry)","Youssou N'dour","keep-list"
"623469","She's so High","Tal Bachman","keep-list"
"117262948","I Want You","Savage Garden","keep-list"
"536618412","The Most Beautiful Girl In the World","Prince","keep-list"
"398568272","Lucky Man","The Verve","keep-list"
"1065849","Step by Step","New Kids On The Block","keep-list"
"82492118","Hypnotize (2014 Remaster)","The Notorious B.I.G.","keep-list"
"6907031","Saturday Night (Radio Mix)","Whigfield","keep-list"
"97311938","Tomorrow","Silverchair","keep-list"
"7675296","Hemorrhage (In My Hands)","Fuel","keep-list"
"414745982","Freedom! '90 (Remastered)","George Michael","keep-list"
"953105","The Bad Touch","Bloodhound Gang","keep-list"
"1047823","ATLiens","OutKast","keep-list"
"612837","Back & Forth","Aaliyah","keep-list"
"1173969","Hurt","Nine Inch Nails","keep-list"
"1168330","Run-Around","Blues Traveler","keep-list"
"127354205","What's My Age Again?","blink-182","keep-list"
"1076379","Chattahoochee","Alan Jackson","keep-list"
"124271124","My Boo (Hitman's Club Mix)","Ghost Town DJs","keep-list"
"625436","So Anxious","Ginuwine","keep-list"
"598222","All Around the World (Remastered)","Lisa Stansfield","keep-list"
"128237751","Drinking in L.A.","Bran Van 3000","keep-list"
"12754188","Back for Good (Radio Mix)","Take That","keep-list"
"13176040","Amber","311","keep-list"
"1008337","Survivor","Destiny's Child","keep-list"
"775475","Name","The Goo Goo Dolls","keep-list"
"62738610","Tonight, Tonight (Remastered 2012)","The Smashing Pumpkins","keep-list"
"61381707","Unfinished Sympathy (2012 Mix/Master)","Massive Attack","keep-list"
"3821985","Because the Night (Live Unplugged)","10,000 Maniacs","keep-list"
"3129874","Sabotage","Beastie Boys","keep-list"
"1076856","Unpretty","TLC","keep-list"
"15586234","Ex-Factor","Lauryn Hill","keep-list"
"2437594","MMMBop","Hanson","keep-list"
"4111781","Jumper (1998 Edit)","Third Eye Blind","keep-list"
"2422830","If You Could Only See","Tonic","keep-list"
"7410392","Everything You Want","Vertical Horizon","keep-list"
"366916761","Semi-Charmed Life","Third Eye Blind","keep-list"
"962886","Rosa Parks","OutKast","keep-list"
"81105456","Circle of Life","Elton John","keep-list"
"2542114","My Name Is Jonas","Weezer","keep-list"
"556031","If You Tolerate This Your Children Will Be Next","Manic Street Preachers","keep-list"
"429125292","Party Up","DMX","keep-list"
"3131304","Santa Monica","Everclear","keep-list"
"65690395","Baby Got Back","Sir Mix-A-Lot","keep-list"
"82229810","Freak On a Leash","Korn","keep-list"
"4288274","Someday","Sugar Ray","keep-list"
"70051874","Strike It Up","Black Box","keep-list"
"1115049","Lollipop (Candyman)","Aqua","keep-list"
"3664085","Push","Matchbox Twenty","keep-list"
"953100","Buddy Holly","Weezer","keep-list"
"97311936","Israel's Son","Silverchair","keep-list"
"4086676","Only Wanna Be With You","Hootie & The Blowfish","keep-list"
"720608682","Good Vibrations","Marky Mark And The Funky Bunch","keep-list"
"833721","Would?","Alice In Chains","keep-list"
"5542996","Back That Azz Up","Juvenile","keep-list"
"962896","SpottieOttieDopaliscious","OutKast","keep-list"
"6586756","Never Let You Go (2008 Remaster)","Third Eye Blind","keep-list"
"97311948","Suicidal Dream","Silverchair","keep-list"
"426740692","Crash into Me","Dave Matthews Band","keep-list"
"582003","Brick","Ben Folds Five","keep-list"
"831351","Summertime","DJ Jazzy Jeff & The Fresh Prince","keep-list"
"428735552","Stay Another Day","East 17","keep-list"
"393731742","Stay (I Missed You)","Lisa Loeb","keep-list"
"608490","Damn I Wish I Was Your Lover","Sophie B. Hawkins","keep-list"
"15629723","Come on over Baby (All I Want Is You) (Radio Version)","Christina Aguilera","keep-list"
"72189643","3AM","Matchbox Twenty","keep-list"
"13176042","Beautiful Disaster","311","keep-list"
"596030","Always Be My Baby","Mariah Carey","keep-list"
"82682432","Steal My Sunshine (Single Version)","LEN","keep-list"
"4096755","Where Do You Go","No Mercy","keep-list"
"2900091","Show Me Love (Radio Version)","Robyn","keep-list"
"2267825","Dammit","blink-182","keep-list"
"772237","Free Your Mind","En Vogue","keep-list"
"4290132","Black Balloon","The Goo Goo Dolls","keep-list"
"82229818","Falling Away from Me","Korn","keep-list"
"580441","Amazed","Lonestar","keep-list"
"2311279","Inside Out","Eve 6","keep-list"
"15397348","The Freshmen","The Verve Pipe","keep-list"
"2548872","Incomplete","Sisqo","keep-list"
"13131916","Children","Robert Miles","keep-list"
"3019241","Cowboy Take Me Away","The Chicks","keep-list"
"2439301","Definition","Black Star","keep-list"
"3664082","Real World","Matchbox Twenty","keep-list"
"3040577","Bring It All Back","S Club","keep-list"
"97311942","Pure Massacre","Silverchair","keep-list"
"457273832","You're Still The One","Shania Twain","keep-list"
"544954","Wide Open Spaces","The Chicks","keep-list"
"90630499","It's Like That","Run DMC","keep-list"
"109843300","Head over Feet (2015 Remaster)","Alanis Morissette","keep-list"
"2252551","Common People (Full Length Version)","Pulp","keep-list"
"2525791","Faith","Limp Bizkit","keep-list"
"4086674","Hold My Hand","Hootie & The Blowfish","keep-list"
"2311029","Gonna Make You Sweat (Everybody Dance Now)","C & C Music Factory","keep-list"
"6640921","Better Days (And the Bottom Drops Out)","Citizen King","keep-list"
"630285","Little Miss Can't Be Wrong","Spin Doctors","keep-list"
"605288","Gone Till November (feat. The New York Philharmonic Orchestra)","Wyclef Jean","keep-list"
"427638112","Brain Stew","Green Day","keep-list"
"15391073","It's Gonna Be Me","N Sync","keep-list"
"7511335","Goodbye Earl","The Chicks","keep-list"
"13175629","Candy","Mandy Moore","keep-list"
"3145500","Baby, Baby","Amy Grant","keep-list"
"4086675","Let Her Cry","Hootie & The Blowfish","keep-list"
"1068078","All I Want","Toad The Wet Sprocket","keep-list"
"1015368","Meet Virginia","Train","keep-list"
"767861","Where Have All the Cowboys Gone ? (Remastered Version)","Paula Cole","keep-list"
