DeezerId,Title,Artist,Source
"2949927","Marianelli: Dawn (From ""Pride & Prejudice"" Soundtrack)","Jean-Yves Thibaudet","Pride & Prejudice"
"24206321","The Black Pearl","Klaus Badelt","Pirates of the Caribbean: The Curse of the Black Pearl"
"483262832","Prologue: One Ring to Rule Them All","Howard Shore","The Lord of the Rings: The Fellowship of the Ring"
"24206311","The Medallion Calls","Klaus Badelt","Pirates of the Caribbean: The Curse of the Black Pearl"
"2665707","Theme From Love Story","Francis Lai","Love Story"
"14628827","The Bridge of Khazad Dum","Howard Shore","The Lord of the Rings: The Fellowship of the Ring"
"783658","Gollum's Song","Emiliana Torrini","The Lord of the Rings: The Two Towers"
"4232526","Married Life","Michael Giacchino","Up"
"24206331","Will And Elizabeth","Klaus Badelt","Pirates of the Caribbean: The Curse of the Black Pearl"
"14628824","The Council of Elrond (feat. ""Aniron"") [Theme for Aragorn and Arwen]","Howard Shore","The Lord of the Rings: The Fellowship of the Ring"
"24206361","Barbossa Is Hungry","Klaus Badelt","Pirates of the Caribbean: The Curse of the Black Pearl"
"3358368","The Promise","Michael Nyman","The Piano"
"2055891047","Flying","James Newton Howard","Peter Pan"
"4828155","The bioluminescence of the night","James Horner","Avatar"
"1120336012","The Dragon Boy","Joe Hisaishi","Spirited Away"
"11233268","To Aslan's Camp","Harry Gregson-Williams","The Chronicles of Narnia: The Lion, The Witch and The Wardrobe"
"904629","I'm Not a Hero","Hans Zimmer","The Dark Knight"
"483262982","The Caverns of Isengard","Howard Shore","The Lord of the Rings: The Fellowship of the Ring"
"678598","The Ride of the Rohirrim","Howard Shore","The Lord of the Rings: The Return of the King"
"2794919","Double Trouble","John Williams","Harry Potter and the Prisoner of Azkaban"
"691099","Blade Runner Blues","Vangelis","Blade Runner"
"24206301","Fog Bound","Klaus Badelt","Pirates of the Caribbean: The Curse of the Black Pearl"
"526907762","Edoras","Howard Shore","The Lord of the Rings: The Two Towers"
"647414792","Main Titles (Charlie and the Chocolate Factory)","Danny Elfman","Charlie And The Chocolate Factory"
"679861","Professor Umbridge","Nicholas Hooper","Harry Potter And The Order Of The Phoenix"
"3818932","Infinite White","Steve Jablonsky","Transformers: Revenge of the Fallen"
"724941","Dueling Banjos","Eric Weissberg","Deliverance"
"3583328","The All Spark","Steve Jablonsky","Transformers"
"904628","Why so Serious?","Hans Zimmer","The Dark Knight"
"24185291","Life's Incredible Again","Michael Giacchino","The Incredibles"
"5167628","Ratatouille Main Theme","Michael Giacchino","Ratatouille"
"4091767","A Watchful Guardian","Hans Zimmer","The Dark Knight"
"71946981","West Side Story: Overture","West Side Story Orchestra","West Side Story"
"4273198","Brooks Was Here","Thomas Newman","The Shawshank Redemption"
"24206441","One Last Shot","Klaus Badelt","Pirates of the Caribbean: The Curse of the Black Pearl"
"483263142","The Fighting Uruk-hai","Howard Shore","The Lord of the Rings: The Fellowship of the Ring"
"24206381","Moonlight Serenade","Klaus Badelt","Pirates of the Caribbean: The Curse of the Black Pearl"
"783650","Samwise the Brave","Howard Shore","The Lord of the Rings: The Two Towers"
"1105410342","Main Title (The Shining)","Wendy Carlos","The Shining"
"1097352","Introduction (Titles)","Danny Elfman","Edward Scissorhands"
"4273195","Shawshank Prison (Stoic Theme)","Thomas Newman","The Shawshank Redemption"
"647312382","Main Title (Gone With the Wind)","Max Steiner","Gone With the Wind"
"904639","Introduce a Little Anarchy","Hans Zimmer","The Dark Knight"
"904638","Agent of Chaos","Hans Zimmer","The Dark Knight"
"661880","Gilderoy Lockhart","John Williams","Harry Potter and The Chamber of Secrets"
"679869","The Room of Requirements","Nicholas Hooper","Harry Potter And The Order Of The Phoenix"
"1108041","Revisiting Normandy (From ""Saving Private Ryan"" Soundtrack)","John Williams","Saving Private Ryan"
"717247842","Mrs. Robinson","Simon & Garfunkel","The Graduate"
"70631608","I Don't Want to Miss a Thing (From ""Armageddon"" Soundtrack)","Aerosmith","Armageddon"
"144469622","Xanadu feat Olivia Newton-John","Electric Light Orchestra","Xanadu"
"4234127","Up Is Down (From ""Pirates of the Caribbean: At World's End""/Score)","Hans Zimmer","Pirates of the Caribbean"
"1763221747","Ben","Trevor Rabin","National Treasure"
"134012986","Dancing In the Sheets (From ""Footloose"" Soundtrack)","Shalamar","Footloose"
"1383448442","He Mele No Lilo (From ""Lilo & Stitch""/Soundtrack Version)","Mark Keali'i Ho'omalu","Lilo & Stitch"
"4234123","Hoist the Colours (From ""Pirates of the Caribbean: At World's End""/Soundtrack Version)","Hans Zimmer","Pirates of the Caribbean"
"4234124","Singapore (From ""Pirates of the Caribbean: At World's End""/Score)","Hans Zimmer","Pirates of the Caribbean"
"3116046","The Power Of Love","Huey Lewis & The News","Back to the Future"
"4234135","Drink Up Me Hearties Yo Ho (From ""Pirates of the Caribbean: At World's End""/Score)","Hans Zimmer","Pirates of the Caribbean"
"15434839","The Name's Bond... James Bond (From ""Casino Royale"" Soundtrack) (Album Version)","David Arnold","Casino Royale"
"3121967","Hip To Be Square","Huey Lewis & The News","American Psycho"
"7423150","Now We Are Free (Maximus Mix)","Gavin Greenaway","Gladiator"
"546004","You Make My Dreams (Come True)","Daryl Hall & John Oates","500 Days of Summer"
"15275788","The Sound of Silence (Electric Version)","Simon & Garfunkel","The Graduate"
"14552280","My Heart Will Go On (Love Theme from ""Titanic"")","Céline Dion","Titanic"
"2817899672","Bittersweet Symphony","Marc Scibilia","Cruel Intentions"
"1016712","Beauty and the Beast (from the Soundtrack ""Beauty and the Beast"")","Céline Dion","Beauty and the Beast"
"69703332","Rainbow Connection (From ""The Muppet Movie""/Soundtrack Version)","Kermit","The Muppet Movie"
"128547767","Ghostbusters","Ray Parker, Jr.","Ghostbusters"
"471585092","The Heat Is On (From ""Beverly Hills Cop"" Soundtrack)","Glenn Frey","Beverly Hills Cop"
"468253402","Unchained Melody","The Righteous Brothers","Ghost"
"78033230","Oh, Pretty Woman","Roy Orbison","Pretty Woman"
"1151503","Tiny Dancer","Elton John","Almost Famous"
"2534041","You've Lost That Lovin' Feelin' (Single Version)","The Righteous Brothers","Top Gun"
"12241561","Misirlou (Theme From Pulp Fiction)","2CELLOS","Pulp Fiction"
"125978155","Girl, You'll Be a Woman Soon","Urge Overkill","Pulp Fiction"
"646290952","You Never Can Tell","Chuck Berry","Pulp Fiction"
"540503512","In Your Eyes","Peter Gabriel","Say Anything"
"108312866","Raindrops Keep Fallin' On My Head","B. J. Thomas","Butch Cassidy and the Sundance Kid"
"417842972","Everybody's Talkin' (From ""Midnight Cowboy"")","Harry Nilsson","Midnight Cowboy"
"4290138","Iris","The Goo Goo Dolls","City of Angels"
"983832","A Thousand Miles","Vanessa Carlton","White Chicks"
"116348340","Twist And Shout (Remastered 2009)","The Beatles","Ferris Bueller's Day Off"
"540202122","Born To Be Wild","Steppenwolf","Easy Rider"
"2548061582","Old Time Rock & Roll","Bob Seger & The Silver Bullet Band","Risky Business"
"450043572","Shout","The Isley Brothers","Animal House"
"540168502","Maniac","Michael Sembello","Flashdance"
"93592720","(I've Had) The Time Of My Life (theme from the motion picture ""Dirty Dancing"")","Bill Medley","Dirty Dancing"
"372714321","Goodbye Horses - Single","Q Lazzarus","The Silence of the Lambs"
"588236252","American Girl","Tom Petty And The Heartbreakers","The Silence of the Lambs"
"1175612","Layla","Derek & The Dominos","Goodfellas"
"78479821","Just Dropped In (To See What Condition My Condition Is In)","Kenny Rogers & The First Edition","The Big Lebowski"
"917717","All Star","Smash Mouth","Shrek"
"145425722","Accidentally In Love (From ""Shrek 2"" Soundtrack)","Counting Crows","Shrek 2"
"3786149242","What Is Love (7” Mix)","Haddaway","A Night at the Roxbury"
"626417","Men In Black (From ""Men In Black"" Soundtrack)","Will Smith","Men in Black"
"6813638","You've Got a Friend in Me","Randy Newman","Toy Story"
"1377537512","I'll Make a Man Out of You","Donny Osmond","Mulan"
"1061381302","Reflection (2020) (From ""Mulan"")","Christina Aguilera","Mulan"
"13674187","When She Loved Me","Sarah McLachlan","Toy Story 2"
"5283333","Over the Rainbow","Judy Garland","The Wizard of Oz"
"1080849","Moon River (From ""Breakfast at Tiffany's"")","Andy Williams","Breakfast at Tiffany's"
"2122407","Pure Imagination (From ""Willy Wonka & The Chocolate Factory"" Soundtrack)","Gene Wilder","Willy Wonka and the Chocolate Factory"
"139138743","Stayin Alive","Bee Gees","Saturday Night Fever"
"139138751","Night Fever (From ""Saturday Night Fever"" Soundtrack)","Bee Gees","Saturday Night Fever"
"105469500","The Time Warp","Richard O'Brien","The Rocky Horror Picture Show"
"647797132","Fame","Irene Cara","Fame"
"992937","9 to 5","Dolly Parton","9 to 5"
"134036426","Against All Odds (Take a Look at Me Now) (2016 Remaster)","Phil Collins","Against All Odds"
"60020871","Love Is Strange","Mickey & Sylvia","Dirty Dancing"
"909565","Do You Love Me (Mono Single)","The Contours","Dirty Dancing"
