Position,Title,Artist,Album,DeezerId,Rank,PopularityTier,ArtistCount,ArtistOverRepresented,DurationSec,HasPreview,Explicit,IsExactDup,NearDupOfPosition,Recommendation,Reason,PreviewUrl
"141","Survivor","Destiny's Child","Smash! Vol. 13","1008337","519654","Top 25%","5","false","241","true","false","false","","Manual review","Mid-tier popularity — listen to preview and decide","https://cdnt-preview.dzcdn.net/api/1/1/a/a/e/0/aaeb9c3d10c6fefcffb8c9f92e64e968.mp3?hdnea=exp=1780975538~acl=/api/1/1/a/a/e/0/aaeb9c3d10c6fefcffb8c9f92e64e968.mp3*~data=user_id=0,application_id=42~hmac=c08614b35a9e1008452ccd98f6e0c44643f9d8beff3d04ff4148c3bbf53aa363"
"212","Name","The Goo Goo Dolls","A Boy Named Goo","775475","518659","Top 25%","4","false","270","true","false","false","","Manual review","Mid-tier popularity — listen to preview and decide","https://cdnt-preview.dzcdn.net/api/1/1/a/f/4/0/af45d8d6387a364f700e06ba314b0db2.mp3?hdnea=exp=1780975538~acl=/api/1/1/a/f/4/0/af45d8d6387a364f700e06ba314b0db2.mp3*~data=user_id=0,application_id=42~hmac=678fc4af110d07546811c634be8b1d305cc98be9dca70668bcae430f0f70c0b5"
"320","Tonight, Tonight (Remastered 2012)","The Smashing Pumpkins","Mellon Collie And The Infinite Sadness (Remastered)","62738610","517961","Top 25%","6","false","255","true","false","false","","Manual review","Mid-tier popularity — listen to preview and decide","https://cdnt-preview.dzcdn.net/api/1/1/1/1/a/0/11a4ebba93f7ccdba3d1eb71a26c2643.mp3?hdnea=exp=1780975539~acl=/api/1/1/1/1/a/0/11a4ebba93f7ccdba3d1eb71a26c2643.mp3*~data=user_id=0,application_id=42~hmac=0a6ae195304569a261917e4a551ac3740e989f61a39e67a8c7939ab8411d7fcc"
"485","Unfinished Sympathy (2012 Mix/Master)","Massive Attack","Blue Lines (2012 Mix/Master)","61381707","517270","Top 25%","2","false","308","true","false","false","","Manual review","Mid-tier popularity — listen to preview and decide","https://cdnt-preview.dzcdn.net/api/1/1/6/4/3/0/643c0983f745f7b3b1bd56aef2069a1d.mp3?hdnea=exp=1780975539~acl=/api/1/1/6/4/3/0/643c0983f745f7b3b1bd56aef2069a1d.mp3*~data=user_id=0,application_id=42~hmac=fc80e96a0d1e825640df69c776ef30c83fda3674ccc5fb176b0d2e886ae588d6"
"400","Because the Night (Live Unplugged)","10,000 Maniacs","MTV Unplugged (Live)","3821985","515054","Top 25%","1","false","223","true","false","false","","Manual review","Mid-tier popularity — listen to preview and decide","https://cdnt-preview.dzcdn.net/api/1/1/6/a/4/0/6a467845051299ea26e7c5a3fe483b20.mp3?hdnea=exp=1780975539~acl=/api/1/1/6/a/4/0/6a467845051299ea26e7c5a3fe483b20.mp3*~data=user_id=0,application_id=42~hmac=b1d43716739ae2ac4fa1014a2d82b87eb037a829a0aa25c6e249c3903047539c"
"187","Sabotage","Beastie Boys","Ill Communication","3129874","513778","Top 25%","2","false","179","true","true","false","","Manual review","Mid-tier popularity — listen to preview and decide","https://cdnt-preview.dzcdn.net/api/1/1/5/1/8/0/51828cb1e0a3add427a7bf2fe81f44e4.mp3?hdnea=exp=1780975538~acl=/api/1/1/5/1/8/0/51828cb1e0a3add427a7bf2fe81f44e4.mp3*~data=user_id=0,application_id=42~hmac=283048ae7fdbd55b59607288389a297933504ec994613cc2bf52a70b9eff4465"
"426","Unpretty","TLC","Fanmail","1076856","512823","Top 25%","4","false","278","true","false","false","","Manual review","Mid-tier popularity — listen to preview and decide","https://cdnt-preview.dzcdn.net/api/1/1/f/1/8/0/f18a6930c83097a63cf1faf1d5d5465d.mp3?hdnea=exp=1780975539~acl=/api/1/1/f/1/8/0/f18a6930c83097a63cf1faf1d5d5465d.mp3*~data=user_id=0,application_id=42~hmac=037039c3e8d725f4d69fcc1898b31700e4e5be03a2fd282861b5cd2617941b96"
"12","Ex-Factor","Lauryn Hill","The Miseducation of Lauryn Hill","15586234","512691","Top 25%","2","false","327","true","false","false","","Manual review","Mid-tier popularity — listen to preview and decide","https://cdnt-preview.dzcdn.net/api/1/1/4/0/1/0/401e00b1a249906bb28be5958d0a3e4b.mp3?hdnea=exp=1780975537~acl=/api/1/1/4/0/1/0/401e00b1a249906bb28be5958d0a3e4b.mp3*~data=user_id=0,application_id=42~hmac=62c19a14cb1affbe294703b6eff8822347d2d57ea2dc104f5a7e72ba2bf25433"
"157","MMMBop","Hanson","MmmBop : The Collection","2437594","509992","Top 25%","2","false","267","true","false","false","","Manual review","Mid-tier popularity — listen to preview and decide","https://cdnt-preview.dzcdn.net/api/1/1/8/7/f/0/87f901e0170b231b8cb09d6416b5a39c.mp3?hdnea=exp=1780975538~acl=/api/1/1/8/7/f/0/87f901e0170b231b8cb09d6416b5a39c.mp3*~data=user_id=0,application_id=42~hmac=9de718e58e51ad39a87f9bbb1645aa40e7848f4b7aeb431214550933ae00c14a"
"147","Jumper (1998 Edit)","Third Eye Blind","Third Eye Blind","4111781","509102","Top 25%","5","false","272","true","false","false","","Manual review","Mid-tier popularity — listen to preview and decide","https://cdnt-preview.dzcdn.net/api/1/1/8/7/0/0/8708bfd1537ccd92f397d5b449ed142e.mp3?hdnea=exp=1780975538~acl=/api/1/1/8/7/0/0/8708bfd1537ccd92f397d5b449ed142e.mp3*~data=user_id=0,application_id=42~hmac=00e99c933b38c74745ffa95b1fe846c2243bc9aef2f26fef6bec25039c7d393e"
"328","If You Could Only See","Tonic","Lemon Parade","2422830","507236","Top 25%","1","false","261","true","false","false","","Manual review","Mid-tier popularity — listen to preview and decide","https://cdnt-preview.dzcdn.net/api/1/1/0/9/7/0/097cf003c3b65932177e58245123c674.mp3?hdnea=exp=1780975539~acl=/api/1/1/0/9/7/0/097cf003c3b65932177e58245123c674.mp3*~data=user_id=0,application_id=42~hmac=ea08d8b72b5fbf4a5316e89cce6258909a3fdb3ae8b3eda4ee5c5cdf54eec788"
"260","Everything You Want","Vertical Horizon","Everything You Want","7410392","506838","Top 25%","3","false","257","true","false","false","","Manual review","Mid-tier popularity — listen to preview and decide","https://cdnt-preview.dzcdn.net/api/1/1/d/6/a/0/d6a7aae48b986f6a5ab3954dfc163dbd.mp3?hdnea=exp=1780975538~acl=/api/1/1/d/6/a/0/d6a7aae48b986f6a5ab3954dfc163dbd.mp3*~data=user_id=0,application_id=42~hmac=b9fdb533e96b299fa24c825f83e35d5119366f786b7bb1247ba3f84c4c10a952"
"171","Semi-Charmed Life","Third Eye Blind","Third Eye Blind (20th Anniversary Edition)","366916761","504692","Top 25%","5","false","268","true","false","false","","Manual review","Mid-tier popularity — listen to preview and decide","https://cdnt-preview.dzcdn.net/api/1/1/a/8/6/0/a8658a64532afd53fb7f6f761d8f81ab.mp3?hdnea=exp=1780975538~acl=/api/1/1/a/8/6/0/a8658a64532afd53fb7f6f761d8f81ab.mp3*~data=user_id=0,application_id=42~hmac=3ba98c6978dc043e9bcaa615b47d8ff4ebdf7db94905e83852e330c0ba06471c"
"236","Rosa Parks","OutKast","Aquemini","962886","504675","Top 25%","3","false","324","true","true","false","","Manual review","Mid-tier popularity — listen to preview and decide","https://cdnt-preview.dzcdn.net/api/1/1/7/d/8/0/7d82f7712e3b8c08230b22c694c2bec2.mp3?hdnea=exp=1780975538~acl=/api/1/1/7/d/8/0/7d82f7712e3b8c08230b22c694c2bec2.mp3*~data=user_id=0,application_id=42~hmac=b007dd89c9368303facc30f43039ca6a3d6b4c45f85dfb6efe7863bc203df42f"
"518","Circle of Life","Elton John","Walt Disney Records The Legacy Collection: The Lion King","81105456","502908","Top 25%","1","false","292","true","false","false","","Manual review","Mid-tier popularity — listen to preview and decide","https://cdnt-preview.dzcdn.net/api/1/1/e/a/e/0/eaef78c60b0676f66d978d6c8ac84eb0.mp3?hdnea=exp=1780975540~acl=/api/1/1/e/a/e/0/eaef78c60b0676f66d978d6c8ac84eb0.mp3*~data=user_id=0,application_id=42~hmac=625496aa9781515307eb72d34ebc3979df0abee469fae8d431852095c1853dca"
"335","My Name Is Jonas","Weezer","Weezer (Blue Album)","2542114","502300","Top 25%","3","false","204","true","false","false","","Manual review","Mid-tier popularity — listen to preview and decide","https://cdnt-preview.dzcdn.net/api/1/1/2/d/6/0/2d696bc4cf02d230260da111d1df83eb.mp3?hdnea=exp=1780975539~acl=/api/1/1/2/d/6/0/2d696bc4cf02d230260da111d1df83eb.mp3*~data=user_id=0,application_id=42~hmac=0236e879229922317b5a7535cac3098ab1ec5797b220c1380bdb96a5a84da22d"
"552","If You Tolerate This Your Children Will Be Next","Manic Street Preachers","This Is My Truth Tell Me Yours","556031","502222","Top 25%","1","false","291","true","false","false","","Manual review","Mid-tier popularity — listen to preview and decide","https://cdnt-preview.dzcdn.net/api/1/1/b/7/1/0/b7126010704aa70b6f1e43e3384488e6.mp3?hdnea=exp=1780975540~acl=/api/1/1/b/7/1/0/b7126010704aa70b6f1e43e3384488e6.mp3*~data=user_id=0,application_id=42~hmac=e874878e997b79b8f9c18680e1303669390c7706323718e211df5727364b0ecc"
"381","Party Up","DMX","Hip Hop 2000","429125292","502049","Top 25%","3","false","271","true","true","false","156","Manual review","Likely duplicate of position 156 (different version)","https://cdnt-preview.dzcdn.net/api/1/1/2/4/4/0/244c2399ce098612d9e786ee6f212ad2.mp3?hdnea=exp=1780975539~acl=/api/1/1/2/4/4/0/244c2399ce098612d9e786ee6f212ad2.mp3*~data=user_id=0,application_id=42~hmac=e63c81cf7c7aab59ccda3f2554abdd588d2e88bab2a50794c37bf3d0b4144640"
"204","Santa Monica","Everclear","Sparkle And Fade","3131304","493719","Mid 50%","4","false","194","true","false","false","","Manual review","Mid-tier popularity — listen to preview and decide","https://cdnt-preview.dzcdn.net/api/1/1/7/5/d/0/75d74b77e610aff4185be1b48bcd0cb7.mp3?hdnea=exp=1780975538~acl=/api/1/1/7/5/d/0/75d74b77e610aff4185be1b48bcd0cb7.mp3*~data=user_id=0,application_id=42~hmac=f84a32cdba075595cb558949e8b26245e5068e412e0cef07eaf62d512bfa4b4d"
"159","Baby Got Back","Sir Mix-A-Lot","Mack Daddy","65690395","487098","Mid 50%","1","false","263","true","true","false","","Manual review","Mid-tier popularity — listen to preview and decide","https://cdnt-preview.dzcdn.net/api/1/1/3/b/c/0/3bcbd95a2b79650ce5337e5f276fbe9f.mp3?hdnea=exp=1780975538~acl=/api/1/1/3/b/c/0/3bcbd95a2b79650ce5337e5f276fbe9f.mp3*~data=user_id=0,application_id=42~hmac=8ff6d1a49acab11872ac13d99775e7e227d05918378b7bf71853325cd42832af"
"111","Freak On a Leash","Korn","The Essential Korn","82229810","487054","Mid 50%","3","false","255","true","true","false","","Manual review","Mid-tier popularity — listen to preview and decide","https://cdnt-preview.dzcdn.net/api/1/1/9/f/f/0/9ff670b159bc4d35ecfa2336e76b533f.mp3?hdnea=exp=1780975538~acl=/api/1/1/9/f/f/0/9ff670b159bc4d35ecfa2336e76b533f.mp3*~data=user_id=0,application_id=42~hmac=8220e0fb1182abea43108b2b5e805fec863cb74a11f64672b53f290c3083dbd2"
"247","Someday","Sugar Ray","14:59","4288274","486885","Mid 50%","3","false","242","true","false","false","","Manual review","Mid-tier popularity — listen to preview and decide","https://cdnt-preview.dzcdn.net/api/1/1/e/e/8/0/ee8f967c082ceafd720e9b33562fc682.mp3?hdnea=exp=1780975538~acl=/api/1/1/e/e/8/0/ee8f967c082ceafd720e9b33562fc682.mp3*~data=user_id=0,application_id=42~hmac=3f37d7e31b3db681c51bf20fd36cfb527436f1ff0ea49fd11454aed892f22b08"
"470","Strike It Up","Black Box","Dreamland","70051874","486259","Mid 50%","3","false","298","true","false","false","","Manual review","Mid-tier popularity — listen to preview and decide","https://cdnt-preview.dzcdn.net/api/1/1/3/f/e/0/3fe2027f6fe9284c170c61fb8cdc9688.mp3?hdnea=exp=1780975539~acl=/api/1/1/3/f/e/0/3fe2027f6fe9284c170c61fb8cdc9688.mp3*~data=user_id=0,application_id=42~hmac=e0166c98bbc40a8112e65e374e7f766247b71aaa6c2d89a03e3c45ed0156bdf0"
"452","Lollipop (Candyman)","Aqua","Aquarium","1115049","483866","Mid 50%","2","false","215","true","false","false","","Manual review","Mid-tier popularity — listen to preview and decide","https://cdnt-preview.dzcdn.net/api/1/1/4/0/7/0/4074d54b17f5d6adf327c52470e2721f.mp3?hdnea=exp=1780975539~acl=/api/1/1/4/0/7/0/4074d54b17f5d6adf327c52470e2721f.mp3*~data=user_id=0,application_id=42~hmac=246ef3ff8d4bfeac36b964f4012f54eb8a9ab95adb3136ee359a1288eb9826cd"
"267","Push","Matchbox Twenty","Yourself or Someone Like You","3664085","483070","Mid 50%","5","false","238","true","false","false","","Manual review","Mid-tier popularity — listen to preview and decide","https://cdnt-preview.dzcdn.net/api/1/1/0/e/d/0/0ede3862877ff1824a000d0208d3674c.mp3?hdnea=exp=1780975538~acl=/api/1/1/0/e/d/0/0ede3862877ff1824a000d0208d3674c.mp3*~data=user_id=0,application_id=42~hmac=ef9568dde243f9077b83cd84726910921fb40e6cbf65e809d53dae4d4e88ae11"
"336","Buddy Holly","Weezer","Nu Rock","953100","481062","Mid 50%","3","false","159","true","false","false","","Manual review","Mid-tier popularity — listen to preview and decide","https://cdnt-preview.dzcdn.net/api/1/1/4/b/0/0/4b0dd2ff2721b231cada5ff09987c8d6.mp3?hdnea=exp=1780975539~acl=/api/1/1/4/b/0/0/4b0dd2ff2721b231cada5ff09987c8d6.mp3*~data=user_id=0,application_id=42~hmac=a514b8b21bbbc63c56426dcde529df1b67d82a92839e04d0adbb167352f650aa"
"127","Israel's Son","Silverchair","Frogstomp (Deluxe Edition) (Remastered)","97311936","478601","Mid 50%","4","false","318","true","false","false","","Manual review","Mid-tier popularity — listen to preview and decide","https://cdnt-preview.dzcdn.net/api/1/1/d/7/0/0/d704ffa27f92eed7d2d3d25e13d30e21.mp3?hdnea=exp=1780975538~acl=/api/1/1/d/7/0/0/d704ffa27f92eed7d2d3d25e13d30e21.mp3*~data=user_id=0,application_id=42~hmac=f637608d1bbdfe59fe054fac2052944bcd1660bc1606e017abbc83c1b64d532a"
"168","Only Wanna Be With You","Hootie & The Blowfish","Cracked Rear View","4086676","474533","Mid 50%","4","false","229","true","false","false","","Manual review","Mid-tier popularity — listen to preview and decide","https://cdnt-preview.dzcdn.net/api/1/1/2/d/0/0/2d07e70b7e07b9d26d750f241a25d5c6.mp3?hdnea=exp=1780975538~acl=/api/1/1/2/d/0/0/2d07e70b7e07b9d26d750f241a25d5c6.mp3*~data=user_id=0,application_id=42~hmac=9a65036118c801a99365b2e03b12e65bf144d36e9db16963f11fa2edd88a64d5"
"368","Good Vibrations","Marky Mark And The Funky Bunch","Good Vibrations","720608682","474513","Mid 50%","1","false","270","true","false","false","","Manual review","Mid-tier popularity — listen to preview and decide","https://cdnt-preview.dzcdn.net/api/1/1/3/2/2/0/322d303a6c0c1428a2482c9480cf0ac9.mp3?hdnea=exp=1780975539~acl=/api/1/1/3/2/2/0/322d303a6c0c1428a2482c9480cf0ac9.mp3*~data=user_id=0,application_id=42~hmac=c08ae88d10f8050e0bb4e3fe30876db0579149da6f30304051efdd3dcb399596"
"91","Would?","Alice In Chains","Nothing Safe - The Best Of The Box","833721","472487","Mid 50%","3","false","208","true","false","false","","Manual review","Mid-tier popularity — listen to preview and decide","https://cdnt-preview.dzcdn.net/api/1/1/5/b/1/0/5b1ba53febce804d1a7acc5ab357077c.mp3?hdnea=exp=1780975537~acl=/api/1/1/5/b/1/0/5b1ba53febce804d1a7acc5ab357077c.mp3*~data=user_id=0,application_id=42~hmac=ee55896a8a1d36dc9a6bf0321744fa5300dd14f5e9a2f5e0319107278ec36f07"
"215","Back That Azz Up","Juvenile","Greatest Hits","5542996","471202","Mid 50%","1","false","265","true","true","false","","Manual review","Mid-tier popularity — listen to preview and decide","https://cdnt-preview.dzcdn.net/api/1/1/7/8/7/0/787fc5efd4b737ee90f332f406084281.mp3?hdnea=exp=1780975538~acl=/api/1/1/7/8/7/0/787fc5efd4b737ee90f332f406084281.mp3*~data=user_id=0,application_id=42~hmac=1c8e242c2df9c575169d232c28e01b723717837123899b2c2b9bfe6fdb8597fd"
"349","SpottieOttieDopaliscious","OutKast","Aquemini","962896","468646","Mid 50%","3","false","427","true","true","false","","Manual review","Mid-tier popularity — listen to preview and decide","https://cdnt-preview.dzcdn.net/api/1/1/f/1/c/0/f1cbc3ac8548e00f413c12f99a7abf38.mp3?hdnea=exp=1780975539~acl=/api/1/1/f/1/c/0/f1cbc3ac8548e00f413c12f99a7abf38.mp3*~data=user_id=0,application_id=42~hmac=44a5e60fc93c38b988de6bd3bfa53f003cbf6a2e3b4453d661207cd904543f3b"
"370","Never Let You Go (2008 Remaster)","Third Eye Blind","Blue","6586756","465020","Mid 50%","5","false","237","true","false","false","","Manual review","Mid-tier popularity — listen to preview and decide","https://cdnt-preview.dzcdn.net/api/1/1/8/1/e/0/81e0f522525f4629dab00b7beb044254.mp3?hdnea=exp=1780975539~acl=/api/1/1/8/1/e/0/81e0f522525f4629dab00b7beb044254.mp3*~data=user_id=0,application_id=42~hmac=e4f204bd88f53b8ed00b720496c6c728d108185adb9a34fbe0ca88769b95fd7d"
"138","Suicidal Dream","Silverchair","Frogstomp (Deluxe Edition) (Remastered)","97311948","463068","Mid 50%","4","false","192","true","false","false","","Manual review","Mid-tier popularity — listen to preview and decide","https://cdnt-preview.dzcdn.net/api/1/1/c/b/c/0/cbc2d6dfe6ebf71758c9b36d4cef1bf0.mp3?hdnea=exp=1780975538~acl=/api/1/1/c/b/c/0/cbc2d6dfe6ebf71758c9b36d4cef1bf0.mp3*~data=user_id=0,application_id=42~hmac=2f4da0d22de317232687d6ebbef75974c58621c0b1de3c790610f9c33bb7a84f"
"332","Crash into Me","Dave Matthews Band","Crash","426740692","462021","Mid 50%","2","false","316","true","false","false","","Manual review","Mid-tier popularity — listen to preview and decide","https://cdnt-preview.dzcdn.net/api/1/1/3/9/1/0/3910e7979f0475a0ade11e9af511eb5f.mp3?hdnea=exp=1780975539~acl=/api/1/1/3/9/1/0/3910e7979f0475a0ade11e9af511eb5f.mp3*~data=user_id=0,application_id=42~hmac=9b039916a24d96b11182f5767cb65be8011f16f84f7a7952efcdc5fd91c8730b"
"334","Brick","Ben Folds Five","Whatever And Ever Amen (Remastered Edition)","582003","461232","Mid 50%","1","false","271","true","false","false","","Manual review","Mid-tier popularity — listen to preview and decide","https://cdnt-preview.dzcdn.net/api/1/1/4/1/7/0/4173e4160d88c74ec70275b3bbaed26c.mp3?hdnea=exp=1780975539~acl=/api/1/1/4/1/7/0/4173e4160d88c74ec70275b3bbaed26c.mp3*~data=user_id=0,application_id=42~hmac=f61be142528e1c4ef6d386c0d607c6ab5be145a62eff32db104314b849dfbd69"
"547","Summertime","DJ Jazzy Jeff & The Fresh Prince","Greatest Hits","831351","460875","Mid 50%","1","false","271","true","false","false","","Manual review","Mid-tier popularity — listen to preview and decide","https://cdnt-preview.dzcdn.net/api/1/1/4/1/0/0/410f9298e8302d2c3b4ba2ae9f1af4f4.mp3?hdnea=exp=1780975540~acl=/api/1/1/4/1/0/0/410f9298e8302d2c3b4ba2ae9f1af4f4.mp3*~data=user_id=0,application_id=42~hmac=35f37030f67988ef718434913bd28798a7331fc4bd176c165cf1859cff833202"
"525","Stay Another Day","East 17","Steam","428735552","458494","Mid 50%","1","false","267","true","false","false","","Manual review","Mid-tier popularity — listen to preview and decide","https://cdnt-preview.dzcdn.net/api/1/1/4/c/1/0/4c1fb037e6cd51731ba853174b7ee15f.mp3?hdnea=exp=1780975540~acl=/api/1/1/4/c/1/0/4c1fb037e6cd51731ba853174b7ee15f.mp3*~data=user_id=0,application_id=42~hmac=b10994be3bae4511f271f01cf588b6ddd2e06ba5d20206a429f749a4b5082974"
"377","Stay (I Missed You)","Lisa Loeb","Stay (I Missed You)","393731742","456787","Mid 50%","1","false","184","true","false","false","","Manual review","Mid-tier popularity — listen to preview and decide","https://cdnt-preview.dzcdn.net/api/1/1/c/9/d/0/c9dbb8c742ff16a5bef5880d30c79abd.mp3?hdnea=exp=1780975539~acl=/api/1/1/c/9/d/0/c9dbb8c742ff16a5bef5880d30c79abd.mp3*~data=user_id=0,application_id=42~hmac=532111fe7943159dd934896f675870f3cc52097b554763150e7407f5961129a4"
"514","Damn I Wish I Was Your Lover","Sophie B. Hawkins","The Best Of Sophie B. Hawkins","608490","453618","Mid 50%","2","false","323","true","false","false","","Manual review","Mid-tier popularity — listen to preview and decide","https://cdnt-preview.dzcdn.net/api/1/1/c/0/f/0/c0f13332c75dbab39df0ce87aff12827.mp3?hdnea=exp=1780975540~acl=/api/1/1/c/0/f/0/c0f13332c75dbab39df0ce87aff12827.mp3*~data=user_id=0,application_id=42~hmac=0759fe89134de1756717d411a8cb90357a6d82112f60ae431486ea03736f7237"
"19","Come on over Baby (All I Want Is You) (Radio Version)","Christina Aguilera","Christina Aguilera (Expanded Edition)","15629723","452691","Mid 50%","3","false","203","true","false","false","","Manual review","Mid-tier popularity — listen to preview and decide","https://cdnt-preview.dzcdn.net/api/1/1/c/8/0/0/c807f5377b97f480f686605b857833c7.mp3?hdnea=exp=1780975537~acl=/api/1/1/c/8/0/0/c807f5377b97f480f686605b857833c7.mp3*~data=user_id=0,application_id=42~hmac=52c9dde30fd7584e2d894e44a05e95c3c00016d09bd3b160770b270906bd4f53"
"522","3AM","Matchbox Twenty","The Matchbox Twenty Collection","72189643","451603","Mid 50%","5","false","225","true","false","false","151","Manual review","Likely duplicate of position 151 (different version)","https://cdnt-preview.dzcdn.net/api/1/1/2/5/8/0/258f72703e04be93e5c9d656d07317c9.mp3?hdnea=exp=1780975540~acl=/api/1/1/2/5/8/0/258f72703e04be93e5c9d656d07317c9.mp3*~data=user_id=0,application_id=42~hmac=2512febc834f5fb1f6dbc79a1904707438c71bf1bcb8b4b342399820038c7d88"
"310","Beautiful Disaster","311","Greatest Hits '93 - '03","13176042","450017","Mid 50%","2","false","240","true","true","false","","Manual review","Mid-tier popularity — listen to preview and decide","https://cdnt-preview.dzcdn.net/api/1/1/4/e/d/0/4edd5c111e50d8d76006ca8726c4961c.mp3?hdnea=exp=1780975539~acl=/api/1/1/4/e/d/0/4edd5c111e50d8d76006ca8726c4961c.mp3*~data=user_id=0,application_id=42~hmac=4c9d8acd01d62dab8c705a0be336179cfd9067b1e7d0fc4c7848cdb004305aee"
"25","Always Be My Baby","Mariah Carey","Greatest Hits","596030","447304","Mid 50%","5","false","258","true","false","false","","Manual review","Mid-tier popularity — listen to preview and decide","https://cdnt-preview.dzcdn.net/api/1/1/5/7/b/0/57bb7d6fce6c8c83bec102c4d820fda4.mp3?hdnea=exp=1780975537~acl=/api/1/1/5/7/b/0/57bb7d6fce6c8c83bec102c4d820fda4.mp3*~data=user_id=0,application_id=42~hmac=933bacb2ac0cd4c98eabe76ac3aa4613b25c1edca24fba6a03261c6a75049a80"
"83","Steal My Sunshine (Single Version)","LEN","Steal My Sunshine EP","82682432","443579","Mid 50%","1","false","210","true","false","false","","Manual review","Mid-tier popularity — listen to preview and decide","https://cdnt-preview.dzcdn.net/api/1/1/b/f/b/0/bfbaf708b9ba635c0a3c3392b85ea0ac.mp3?hdnea=exp=1780975537~acl=/api/1/1/b/f/b/0/bfbaf708b9ba635c0a3c3392b85ea0ac.mp3*~data=user_id=0,application_id=42~hmac=c133d10d92136f23fb8759214cb94f8ad7d3bfee773d5c4765aebf6053add400"
"451","Where Do You Go","No Mercy","Produced by: Frank Farian","4096755","443136","Mid 50%","1","false","268","true","false","false","","Manual review","Mid-tier popularity — listen to preview and decide","https://cdnt-preview.dzcdn.net/api/1/1/6/7/d/0/67dc9bcdcacc4cd6d378ed53b92d8c4c.mp3?hdnea=exp=1780975539~acl=/api/1/1/6/7/d/0/67dc9bcdcacc4cd6d378ed53b92d8c4c.mp3*~data=user_id=0,application_id=42~hmac=e60a6927e10e26e5a37dab71116eb84a410c078e17b4bc815ba55d0939d428b3"
"345","Show Me Love (Radio Version)","Robyn","Robyn Is Here","2900091","441734","Mid 50%","1","false","231","true","false","false","","Manual review","Mid-tier popularity — listen to preview and decide","https://cdnt-preview.dzcdn.net/api/1/1/b/d/b/0/bdb69c8281e86d9ea80e003b67f1384e.mp3?hdnea=exp=1780975539~acl=/api/1/1/b/d/b/0/bdb69c8281e86d9ea80e003b67f1384e.mp3*~data=user_id=0,application_id=42~hmac=5bf7bcfb501a3aef7caa34cd4cbe02e223356154fad1602ff2aa86407725e81a"
"404","Dammit","blink-182","Dude Ranch","2267825","441539","Mid 50%","3","false","165","true","true","false","","Manual review","Mid-tier popularity — listen to preview and decide","https://cdnt-preview.dzcdn.net/api/1/1/0/8/3/0/083fa5c34c84a063d1609498b007a7c2.mp3?hdnea=exp=1780975539~acl=/api/1/1/0/8/3/0/083fa5c34c84a063d1609498b007a7c2.mp3*~data=user_id=0,application_id=42~hmac=80a45cf85073ca7e33a29844731cacdc6706b09a467dc20ed3631dd34bcd078b"
"476","Free Your Mind","En Vogue","The Very Best of En Vogue","772237","440356","Mid 50%","2","false","293","true","false","false","","Manual review","Mid-tier popularity — listen to preview and decide","https://cdnt-preview.dzcdn.net/api/1/1/a/8/9/0/a89153aacbd9263026553d321ed8924d.mp3?hdnea=exp=1780975539~acl=/api/1/1/a/8/9/0/a89153aacbd9263026553d321ed8924d.mp3*~data=user_id=0,application_id=42~hmac=71fab207cb846914233532be46806a3e282b15563d0bf61aa1464e4fc9e21627"
"330","Black Balloon","The Goo Goo Dolls","Dizzy up the Girl","4290132","440016","Mid 50%","4","false","249","true","false","false","","Manual review","Mid-tier popularity — listen to preview and decide","https://cdnt-preview.dzcdn.net/api/1/1/9/2/a/0/92abdeee37ad87276b0db4587a2631bd.mp3?hdnea=exp=1780975539~acl=/api/1/1/9/2/a/0/92abdeee37ad87276b0db4587a2631bd.mp3*~data=user_id=0,application_id=42~hmac=a0a059c9a5fff35fd24d46dae60f843599a33eedefbc23021a1643892645d382"
"413","Falling Away from Me","Korn","The Essential Korn","82229818","437915","Mid 50%","3","false","271","true","true","false","","Manual review","Mid-tier popularity — listen to preview and decide","https://cdnt-preview.dzcdn.net/api/1/1/0/0/0/0/000ed14a181238afb6d0a9407752e58e.mp3?hdnea=exp=1780975539~acl=/api/1/1/0/0/0/0/000ed14a181238afb6d0a9407752e58e.mp3*~data=user_id=0,application_id=42~hmac=c505b77bddb1a29cf3cc59520812f3a37784a4579913548111085a34f54e6f05"
"357","Amazed","Lonestar","16 Biggest Hits","580441","437420","Mid 50%","2","false","241","true","false","false","","Manual review","Mid-tier popularity — listen to preview and decide","https://cdnt-preview.dzcdn.net/api/1/1/d/0/8/0/d0848775cb0282fc021974d80ccd7589.mp3?hdnea=exp=1780975539~acl=/api/1/1/d/0/8/0/d0848775cb0282fc021974d80ccd7589.mp3*~data=user_id=0,application_id=42~hmac=d8bff8a853a6c59d93d2626f529706d27f0824e8954aabfc19a05b433e1eeb3b"
"95","Inside Out","Eve 6","Eve 6","2311279","435487","Mid 50%","1","false","219","true","false","false","","Manual review","Mid-tier popularity — listen to preview and decide","https://cdnt-preview.dzcdn.net/api/1/1/6/c/8/0/6c8a1dafb4e74761e18418abcd7996e1.mp3?hdnea=exp=1780975537~acl=/api/1/1/6/c/8/0/6c8a1dafb4e74761e18418abcd7996e1.mp3*~data=user_id=0,application_id=42~hmac=c26143881150ebd471246038aea3184fcef1323369c0863c6e8a3105412b6c9e"
